pid	term	grp	duration
891925	202140	Graduated	1
891959	start	Starting Cohort	1
891959	201150	Freshman	1
891959	201230	Sophomore	1
891959	201240	Sophomore	1
891959	201250	Sophomore	1
891959	201330	Sophomore	1
891959	201340	Junior	1
891959	201350	Sabbatical	1
891959	201430	Sabbatical	1
891959	201440	Sabbatical	1
891959	201450	Transferred Out	1
891959	201530	Transferred Out	1
891959	201540	Transferred Out	1
891959	201550	Transferred Out	1
891959	201630	Transferred Out	1
891959	201640	Transferred Out	1
891959	201650	Transferred Out	1
891959	201730	Transferred Out	1
891959	201740	Transferred Out	1
891959	201750	Transferred Out	1
891959	201830	Transferred Out	1
891959	201840	Transferred Out	1
891959	201850	Transferred Out	1
891959	201930	Transferred Out	1
891959	201940	Transferred Out	1
891959	201950	Transferred Out	1
891959	202030	Transferred Out	1
891959	202040	Transferred Out	1
891959	202050	Transferred Out	1
891959	202130	Transferred Out	1
891959	202140	Transferred Out	1
892010	start	Starting Cohort	1
892010	201150	Freshman	1
892010	201230	Sabbatical	1
892010	201240	Sabbatical	1
892010	201250	Sabbatical	1
892010	201330	Transferred Out	1
892010	201340	Transferred Out	1
892010	201350	Transferred Out	1
892010	201430	Transferred Out	1
892010	201440	Transferred Out	1
892010	201450	Transferred Out	1
892010	201530	Transferred Out	1
892010	201540	Junior	1
892010	201550	Sabbatical	1
892010	201630	Junior	1
892010	201640	Junior	1
892010	201650	Junior	1
892010	201730	Senior	1
892010	201740	Graduated	1
892010	201750	Graduated	1
892010	201830	Graduated	1
892010	201840	Graduated	1
892010	201850	Graduated	1
892010	201930	Graduated	1
892010	201940	Graduated	1
892010	201950	Graduated	1
892010	202030	Graduated	1
892010	202040	Graduated	1
892010	202050	Graduated	1
892010	202130	Graduated	1
892010	202140	Graduated	1
892017	start	Starting Cohort	1
892017	201150	Freshman	1
892017	201230	Freshman	1
892017	201240	Freshman	1
892017	201250	Sophomore	1
892017	201330	Sophomore	1
892017	201340	Sophomore	1
892017	201350	Junior	1
892017	201430	Junior	1
892017	201440	Junior	1
892017	201450	Senior	1
892017	201530	Senior	1
892017	201540	Senior	1
892017	201550	Senior	1
892017	201630	Graduated	1
892017	201640	Graduated	1
892017	201650	Graduated	1
892017	201730	Graduated	1
892017	201740	Graduated	1
892017	201750	Graduated	1
892017	201830	Graduated	1
892017	201840	Graduated	1
892017	201850	Graduated	1
892017	201930	Graduated	1
892017	201940	Graduated	1
892017	201950	Graduated	1
892017	202030	Graduated	1
892017	202040	Graduated	1
892017	202050	Graduated	1
892017	202130	Graduated	1
892017	202140	Graduated	1
892020	start	Starting Cohort	1
892020	201150	Dropped Out	1
892020	201230	Dropped Out	1
892020	201240	Dropped Out	1
892020	201250	Dropped Out	1
892020	201330	Dropped Out	1
892020	201340	Dropped Out	1
892020	201350	Dropped Out	1
892020	201430	Dropped Out	1
892020	201440	Dropped Out	1
892020	201450	Dropped Out	1
892020	201530	Dropped Out	1
892020	201540	Dropped Out	1
892020	201550	Dropped Out	1
892020	201630	Dropped Out	1
892020	201640	Dropped Out	1
892020	201650	Dropped Out	1
892020	201730	Dropped Out	1
892020	201740	Dropped Out	1
892020	201750	Dropped Out	1
892020	201830	Dropped Out	1
892020	201840	Dropped Out	1
892020	201850	Dropped Out	1
892020	201930	Dropped Out	1
892020	201940	Dropped Out	1
892020	201950	Dropped Out	1
892020	202030	Dropped Out	1
892020	202040	Dropped Out	1
892020	202050	Dropped Out	1
892020	202130	Dropped Out	1
892020	202140	Dropped Out	1
892021	start	Starting Cohort	1
892021	201150	Freshman	1
892021	201230	Freshman	1
892021	201240	Freshman	1
892021	201250	Freshman	1
892021	201330	Sophomore	1
892021	201340	Sophomore	1
892021	201350	Sophomore	1
892021	201430	Sophomore	1
892021	201440	Sophomore	1
892021	201450	Junior	1
892021	201530	Junior	1
892021	201540	Junior	1
892021	201550	Junior	1
892021	201630	Senior	1
892021	201640	Senior	1
892021	201650	Senior	1
892021	201730	Dropped Out	1
892021	201740	Dropped Out	1
892021	201750	Dropped Out	1
892021	201830	Dropped Out	1
892021	201840	Dropped Out	1
892021	201850	Dropped Out	1
892021	201930	Dropped Out	1
892021	201940	Dropped Out	1
892021	201950	Dropped Out	1
892021	202030	Dropped Out	1
892021	202040	Dropped Out	1
892021	202050	Dropped Out	1
892021	202130	Dropped Out	1
892021	202140	Dropped Out	1
892142	start	Starting Cohort	1
892142	201150	Junior	1
892142	201230	Senior	1
892142	201240	Senior	1
892142	201250	Senior	1
892142	201330	Transferred Out	1
892142	201340	Senior	1
892142	201350	Senior	1
892142	201430	Senior	1
892142	201440	Senior	1
892142	201450	Dropped Out	1
892142	201530	Dropped Out	1
892142	201540	Dropped Out	1
892142	201550	Dropped Out	1
892142	201630	Dropped Out	1
892142	201640	Dropped Out	1
892142	201650	Dropped Out	1
892142	201730	Dropped Out	1
892142	201740	Dropped Out	1
892142	201750	Dropped Out	1
892142	201830	Dropped Out	1
892142	201840	Dropped Out	1
892142	201850	Dropped Out	1
892142	201930	Dropped Out	1
892142	201940	Dropped Out	1
892142	201950	Dropped Out	1
892142	202030	Dropped Out	1
892142	202040	Dropped Out	1
892142	202050	Dropped Out	1
892142	202130	Dropped Out	1
892142	202140	Dropped Out	1
892147	start	Starting Cohort	1
892147	201150	Freshman	1
892147	201230	Sophomore	1
892147	201240	Transferred Out	1
892147	201250	Transferred Out	1
892147	201330	Transferred Out	1
892147	201340	Transferred Out	1
892147	201350	Transferred Out	1
892147	201430	Transferred Out	1
892147	201440	Transferred Out	1
892147	201450	Transferred Out	1
892147	201530	Transferred Out	1
892147	201540	Transferred Out	1
892147	201550	Transferred Out	1
892147	201630	Transferred Out	1
892147	201640	Transferred Out	1
892147	201650	Transferred Out	1
892147	201730	Transferred Out	1
892147	201740	Transferred Out	1
892147	201750	Transferred Out	1
892147	201830	Transferred Out	1
892147	201840	Transferred Out	1
892147	201850	Transferred Out	1
892147	201930	Transferred Out	1
892147	201940	Transferred Out	1
892147	201950	Transferred Out	1
892147	202030	Transferred Out	1
892147	202040	Transferred Out	1
892147	202050	Transferred Out	1
892147	202130	Transferred Out	1
892147	202140	Transferred Out	1
892187	start	Starting Cohort	1
892187	201150	Freshman	1
892187	201230	Junior	1
892187	201240	Junior	1
892187	201250	Junior	1
892187	201330	Senior	1
892187	201340	Senior	1
892187	201350	Graduated	1
892187	201430	Graduated	1
892187	201440	Graduated	1
892187	201450	Graduated	1
892187	201530	Graduated	1
892187	201540	Graduated	1
892187	201550	Graduated	1
892187	201630	Graduated	1
892187	201640	Graduated	1
892187	201650	Graduated	1
892187	201730	Graduated	1
892187	201740	Graduated	1
892187	201750	Graduated	1
892187	201830	Graduated	1
892187	201840	Graduated	1
892187	201850	Graduated	1
892187	201930	Graduated	1
892187	201940	Graduated	1
892187	201950	Graduated	1
892187	202030	Graduated	1
892187	202040	Graduated	1
892187	202050	Graduated	1
892187	202130	Graduated	1
892187	202140	Graduated	1
892297	start	Starting Cohort	1
892297	201150	Freshman	1
892297	201230	Dropped Out	1
892297	201240	Dropped Out	1
892297	201250	Dropped Out	1
892297	201330	Dropped Out	1
892297	201340	Dropped Out	1
892297	201350	Dropped Out	1
892297	201430	Dropped Out	1
892297	201440	Dropped Out	1
892297	201450	Dropped Out	1
892297	201530	Dropped Out	1
892297	201540	Dropped Out	1
892297	201550	Dropped Out	1
892297	201630	Dropped Out	1
892297	201640	Dropped Out	1
892297	201650	Dropped Out	1
892297	201730	Dropped Out	1
892297	201740	Dropped Out	1
892297	201750	Dropped Out	1
892297	201830	Dropped Out	1
892297	201840	Dropped Out	1
892297	201850	Dropped Out	1
892297	201930	Dropped Out	1
892297	201940	Dropped Out	1
892297	201950	Dropped Out	1
892297	202030	Dropped Out	1
892297	202040	Dropped Out	1
892297	202050	Dropped Out	1
892297	202130	Dropped Out	1
892297	202140	Dropped Out	1
892323	start	Starting Cohort	1
892323	201150	Dropped Out	1
892323	201230	Dropped Out	1
892323	201240	Dropped Out	1
892323	201250	Dropped Out	1
892323	201330	Dropped Out	1
892323	201340	Dropped Out	1
892323	201350	Dropped Out	1
892323	201430	Dropped Out	1
892323	201440	Dropped Out	1
892323	201450	Dropped Out	1
892323	201530	Dropped Out	1
892323	201540	Dropped Out	1
892323	201550	Dropped Out	1
892323	201630	Dropped Out	1
892323	201640	Dropped Out	1
892323	201650	Dropped Out	1
892323	201730	Dropped Out	1
892323	201740	Dropped Out	1
892323	201750	Dropped Out	1
892323	201830	Dropped Out	1
892323	201840	Dropped Out	1
892323	201850	Dropped Out	1
892323	201930	Dropped Out	1
892323	201940	Dropped Out	1
892323	201950	Dropped Out	1
892323	202030	Dropped Out	1
892323	202040	Dropped Out	1
892323	202050	Dropped Out	1
892323	202130	Dropped Out	1
892323	202140	Dropped Out	1
892538	start	Starting Cohort	1
892538	201150	Freshman	1
892538	201230	Transferred Out	1
892538	201240	Transferred Out	1
892538	201250	Senior	1
892538	201330	Senior	1
892538	201340	Senior	1
892538	201350	Senior	1
892538	201430	Senior	1
892538	201440	Senior	1
892538	201450	Senior	1
892538	201530	Senior	1
892538	201540	Senior	1
892538	201550	Graduated	1
892538	201630	Graduated	1
892538	201640	Graduated	1
892538	201650	Graduated	1
892538	201730	Graduated	1
892538	201740	Graduated	1
892538	201750	Graduated	1
892538	201830	Graduated	1
892538	201840	Graduated	1
892538	201850	Graduated	1
892538	201930	Graduated	1
892538	201940	Graduated	1
892538	201950	Graduated	1
892538	202030	Graduated	1
892538	202040	Graduated	1
892538	202050	Graduated	1
892538	202130	Graduated	1
892538	202140	Graduated	1
892552	start	Starting Cohort	1
892552	201150	Freshman	1
892552	201230	Sophomore	1
892552	201240	Sophomore	1
892552	201250	Sophomore	1
892552	201330	Junior	1
892552	201340	Junior	1
892552	201350	Junior	1
892552	201430	Junior	1
892552	201440	Junior	1
892552	201450	Senior	1
892552	201530	Graduated	1
892552	201540	Graduated	1
892552	201550	Graduated	1
892552	201630	Graduated	1
892552	201640	Graduated	1
892552	201650	Graduated	1
892552	201730	Graduated	1
892552	201740	Graduated	1
892552	201750	Graduated	1
892552	201830	Graduated	1
892552	201840	Graduated	1
892552	201850	Graduated	1
892552	201930	Graduated	1
892552	201940	Graduated	1
892552	201950	Graduated	1
892552	202030	Graduated	1
892552	202040	Graduated	1
892552	202050	Graduated	1
892552	202130	Graduated	1
892552	202140	Graduated	1
892568	start	Starting Cohort	1
892568	201150	Freshman	1
892568	201230	Senior	1
892568	201240	Senior	1
892568	201250	Senior	1
892568	201330	Graduated	1
892568	201340	Graduated	1
892568	201350	Graduated	1
892568	201430	Graduated	1
892568	201440	Graduated	1
892568	201450	Graduated	1
892568	201530	Graduated	1
892568	201540	Graduated	1
892568	201550	Graduated	1
892568	201630	Graduated	1
892568	201640	Graduated	1
892568	201650	Graduated	1
892568	201730	Graduated	1
892568	201740	Graduated	1
892568	201750	Graduated	1
892568	201830	Graduated	1
892568	201840	Graduated	1
892568	201850	Graduated	1
892568	201930	Graduated	1
892568	201940	Graduated	1
892568	201950	Graduated	1
892568	202030	Graduated	1
892568	202040	Graduated	1
892568	202050	Graduated	1
892568	202130	Graduated	1
892568	202140	Graduated	1
892570	start	Starting Cohort	1
892570	201150	Freshman	1
892570	201230	Junior	1
892570	201240	Junior	1
892570	201250	Senior	1
892570	201330	Senior	1
892570	201340	Senior	1
892570	201350	Senior	1
892570	201430	Graduated	1
892570	201440	Graduated	1
892570	201450	Graduated	1
892570	201530	Graduated	1
892570	201540	Graduated	1
892570	201550	Graduated	1
892570	201630	Graduated	1
892570	201640	Graduated	1
892570	201650	Graduated	1
892570	201730	Graduated	1
892570	201740	Graduated	1
892570	201750	Graduated	1
892570	201830	Graduated	1
892570	201840	Graduated	1
892570	201850	Graduated	1
892570	201930	Graduated	1
892570	201940	Graduated	1
892570	201950	Graduated	1
892570	202030	Graduated	1
892570	202040	Graduated	1
892570	202050	Graduated	1
892570	202130	Graduated	1
892570	202140	Graduated	1
892682	start	Starting Cohort	1
892682	201150	Freshman	1
892682	201230	Junior	1
892682	201240	Junior	1
892682	201250	Junior	1
892682	201330	Junior	1
892682	201340	Sabbatical	1
892682	201350	Sabbatical	1
892682	201430	Sabbatical	1
892682	201440	Sabbatical	1
892682	201450	Sabbatical	1
892682	201530	Transferred Out	1
892682	201540	Transferred Out	1
892682	201550	Transferred Out	1
892682	201630	Transferred Out	1
892682	201640	Transferred Out	1
892682	201650	Transferred Out	1
892682	201730	Transferred Out	1
892682	201740	Transferred Out	1
892682	201750	Transferred Out	1
892682	201830	Transferred Out	1
892682	201840	Transferred Out	1
892682	201850	Transferred Out	1
892682	201930	Transferred Out	1
892682	201940	Transferred Out	1
892682	201950	Transferred Out	1
892682	202030	Transferred Out	1
892682	202040	Transferred Out	1
892682	202050	Transferred Out	1
892682	202130	Transferred Out	1
892682	202140	Transferred Out	1
892763	start	Starting Cohort	1
892763	201150	Freshman	1
892763	201230	Senior	1
892763	201240	Senior	1
892763	201250	Senior	1
892763	201330	Senior	1
892763	201340	Sabbatical	1
892763	201350	Sabbatical	1
892763	201430	Sabbatical	1
892763	201440	Sabbatical	1
892763	201450	Sabbatical	1
892763	201530	Sabbatical	1
892763	201540	Sabbatical	1
892763	201550	Transferred Out	1
892763	201630	Transferred Out	1
892763	201640	Transferred Out	1
892763	201650	Transferred Out	1
892763	201730	Transferred Out	1
892763	201740	Transferred Out	1
892763	201750	Transferred Out	1
892763	201830	Transferred Out	1
892763	201840	Transferred Out	1
892763	201850	Transferred Out	1
892763	201930	Transferred Out	1
892763	201940	Transferred Out	1
892763	201950	Transferred Out	1
892763	202030	Transferred Out	1
892763	202040	Transferred Out	1
892763	202050	Transferred Out	1
892763	202130	Transferred Out	1
892763	202140	Transferred Out	1
892829	start	Starting Cohort	1
892829	201150	Freshman	1
892829	201230	Junior	1
892829	201240	Junior	1
892829	201250	Senior	1
892829	201330	Graduated	1
892829	201340	Graduated	1
892829	201350	Graduated	1
892829	201430	Graduated	1
892829	201440	Graduated	1
892829	201450	Graduated	1
892829	201530	Graduated	1
892829	201540	Graduated	1
892829	201550	Graduated	1
892829	201630	Graduated	1
892829	201640	Graduated	1
892829	201650	Graduated	1
892829	201730	Graduated	1
892829	201740	Graduated	1
892829	201750	Graduated	1
892829	201830	Graduated	1
892829	201840	Graduated	1
892829	201850	Graduated	1
892829	201930	Graduated	1
892829	201940	Graduated	1
892829	201950	Graduated	1
892829	202030	Graduated	1
892829	202040	Graduated	1
892829	202050	Graduated	1
892829	202130	Graduated	1
892829	202140	Graduated	1
892856	start	Starting Cohort	1
892856	201150	Freshman	1
892856	201230	Transferred Out	1
892856	201240	Transferred Out	1
892856	201250	Transferred Out	1
892856	201330	Transferred Out	1
892856	201340	Transferred Out	1
892856	201350	Transferred Out	1
892856	201430	Transferred Out	1
892856	201440	Transferred Out	1
892856	201450	Transferred Out	1
892856	201530	Transferred Out	1
892856	201540	Transferred Out	1
892856	201550	Transferred Out	1
892856	201630	Transferred Out	1
892856	201640	Transferred Out	1
892856	201650	Transferred Out	1
892856	201730	Transferred Out	1
892856	201740	Transferred Out	1
892856	201750	Transferred Out	1
892856	201830	Transferred Out	1
892856	201840	Transferred Out	1
892856	201850	Transferred Out	1
892856	201930	Transferred Out	1
892856	201940	Transferred Out	1
892856	201950	Transferred Out	1
892856	202030	Transferred Out	1
892856	202040	Transferred Out	1
892856	202050	Transferred Out	1
892856	202130	Transferred Out	1
892856	202140	Transferred Out	1
892878	start	Starting Cohort	1
892878	201150	Senior	1
892878	201230	Senior	1
892878	201240	Sabbatical	1
892878	201250	Sabbatical	1
892878	201330	Sabbatical	1
892878	201340	Senior	1
892878	201350	Sabbatical	1
892878	201430	Sabbatical	1
892878	201440	Sabbatical	1
892878	201450	Transferred Out	1
892878	201530	Transferred Out	1
892878	201540	Transferred Out	1
892878	201550	Transferred Out	1
892878	201630	Transferred Out	1
892878	201640	Transferred Out	1
892878	201650	Transferred Out	1
892878	201730	Transferred Out	1
892878	201740	Transferred Out	1
892878	201750	Transferred Out	1
892878	201830	Transferred Out	1
892878	201840	Transferred Out	1
892878	201850	Transferred Out	1
892878	201930	Transferred Out	1
892878	201940	Transferred Out	1
892878	201950	Transferred Out	1
892878	202030	Transferred Out	1
892878	202040	Transferred Out	1
892878	202050	Transferred Out	1
892878	202130	Transferred Out	1
892878	202140	Transferred Out	1
892966	start	Starting Cohort	1
892966	201150	Freshman	1
892966	201230	Sophomore	1
892966	201240	Sophomore	1
892966	201250	Transferred Out	1
892966	201330	Transferred Out	1
892966	201340	Transferred Out	1
892966	201350	Transferred Out	1
892966	201430	Transferred Out	1
892966	201440	Transferred Out	1
892966	201450	Transferred Out	1
892966	201530	Transferred Out	1
892966	201540	Transferred Out	1
892966	201550	Transferred Out	1
892966	201630	Transferred Out	1
892966	201640	Transferred Out	1
892966	201650	Junior	1
892966	201730	Sabbatical	1
892966	201740	Sabbatical	1
892966	201750	Sabbatical	1
892966	201830	Sabbatical	1
892966	201840	Sabbatical	1
892966	201850	Sabbatical	1
892966	201930	Sabbatical	1
892966	201940	Sabbatical	1
892966	201950	Sabbatical	1
892966	202030	Sabbatical	1
892966	202040	Sabbatical	1
892966	202050	Sabbatical	1
892966	202130	Sabbatical	1
892966	202140	Sabbatical	1
893011	start	Starting Cohort	1
893011	201150	Sophomore	1
893011	201230	Junior	1
893011	201240	Junior	1
893011	201250	Junior	1
893011	201330	Junior	1
893011	201340	Junior	1
893011	201350	Dropped Out	1
893011	201430	Dropped Out	1
893011	201440	Dropped Out	1
893011	201450	Dropped Out	1
893011	201530	Dropped Out	1
893011	201540	Dropped Out	1
893011	201550	Dropped Out	1
893011	201630	Dropped Out	1
893011	201640	Dropped Out	1
893011	201650	Dropped Out	1
893011	201730	Dropped Out	1
893011	201740	Dropped Out	1
893011	201750	Dropped Out	1
893011	201830	Dropped Out	1
893011	201840	Dropped Out	1
893011	201850	Dropped Out	1
893011	201930	Dropped Out	1
893011	201940	Dropped Out	1
893011	201950	Dropped Out	1
893011	202030	Dropped Out	1
893011	202040	Dropped Out	1
893011	202050	Dropped Out	1
893011	202130	Dropped Out	1
893011	202140	Dropped Out	1
893039	start	Starting Cohort	1
893039	201150	Senior	1
893039	201230	Senior	1
893039	201240	Dropped Out	1
893039	201250	Dropped Out	1
893039	201330	Dropped Out	1
893039	201340	Dropped Out	1
893039	201350	Dropped Out	1
893039	201430	Dropped Out	1
893039	201440	Dropped Out	1
893039	201450	Dropped Out	1
893039	201530	Dropped Out	1
893039	201540	Dropped Out	1
893039	201550	Dropped Out	1
893039	201630	Dropped Out	1
893039	201640	Dropped Out	1
893039	201650	Dropped Out	1
893039	201730	Dropped Out	1
893039	201740	Dropped Out	1
893039	201750	Dropped Out	1
893039	201830	Dropped Out	1
893039	201840	Dropped Out	1
893039	201850	Dropped Out	1
893039	201930	Dropped Out	1
893039	201940	Dropped Out	1
893039	201950	Dropped Out	1
893039	202030	Dropped Out	1
893039	202040	Dropped Out	1
893039	202050	Dropped Out	1
893039	202130	Dropped Out	1
893039	202140	Dropped Out	1
893043	start	Starting Cohort	1
893043	201150	Sophomore	1
893043	201230	Junior	1
893043	201240	Junior	1
893043	201250	Junior	1
893043	201330	Junior	1
893043	201340	Junior	1
893043	201350	Transferred Out	1
893043	201430	Senior	1
893043	201440	Senior	1
893043	201450	Senior	1
893043	201530	Sabbatical	1
893043	201540	Senior	1
893043	201550	Senior	1
893043	201630	Senior	1
893043	201640	Senior	1
893043	201650	Senior	1
893043	201730	Senior	1
893043	201740	Senior	1
893043	201750	Senior	1
893043	201830	Sabbatical	1
893043	201840	Sabbatical	1
893043	201850	Senior	1
893043	201930	Sabbatical	1
893043	201940	Sabbatical	1
893043	201950	Senior	1
893043	202030	Graduated	1
893043	202040	Graduated	1
893043	202050	Graduated	1
893043	202130	Graduated	1
893043	202140	Graduated	1
893121	start	Starting Cohort	1
893121	201150	Sophomore	1
893121	201230	Sophomore	1
893121	201240	Junior	1
893121	201250	Junior	1
893121	201330	Junior	1
893121	201340	Junior	1
893121	201350	Junior	1
893121	201430	Senior	1
893121	201440	Senior	1
893121	201450	Senior	1
893121	201530	Graduated	1
893121	201540	Graduated	1
893121	201550	Graduated	1
893121	201630	Graduated	1
893121	201640	Graduated	1
893121	201650	Graduated	1
893121	201730	Graduated	1
893121	201740	Graduated	1
893121	201750	Graduated	1
893121	201830	Graduated	1
893121	201840	Graduated	1
893121	201850	Graduated	1
893121	201930	Graduated	1
893121	201940	Graduated	1
893121	201950	Graduated	1
893121	202030	Graduated	1
893121	202040	Graduated	1
893121	202050	Graduated	1
893121	202130	Graduated	1
893121	202140	Graduated	1
893146	start	Starting Cohort	1
893146	201150	Freshman	1
893146	201230	Sophomore	1
893146	201240	Sophomore	1
893146	201250	Sophomore	1
893146	201330	Junior	1
893146	201340	Junior	1
893146	201350	Junior	1
893146	201430	Junior	1
893146	201440	Senior	1
893146	201450	Senior	1
893146	201530	Graduated	1
893146	201540	Graduated	1
893146	201550	Graduated	1
893146	201630	Graduated	1
893146	201640	Graduated	1
893146	201650	Graduated	1
893146	201730	Graduated	1
893146	201740	Graduated	1
893146	201750	Graduated	1
893146	201830	Graduated	1
893146	201840	Graduated	1
893146	201850	Graduated	1
893146	201930	Graduated	1
893146	201940	Graduated	1
893146	201950	Graduated	1
893146	202030	Graduated	1
893146	202040	Graduated	1
893146	202050	Graduated	1
893146	202130	Graduated	1
893146	202140	Graduated	1
893205	start	Starting Cohort	1
893205	201150	Freshman	1
893205	201230	Freshman	1
893205	201240	Sabbatical	1
893205	201250	Sabbatical	1
893205	201330	Sabbatical	1
893205	201340	Sabbatical	1
893205	201350	Sabbatical	1
893205	201430	Sabbatical	1
893205	201440	Sabbatical	1
893205	201450	Sabbatical	1
893205	201530	Transferred Out	1
893205	201540	Transferred Out	1
893205	201550	Transferred Out	1
893205	201630	Transferred Out	1
893205	201640	Transferred Out	1
893205	201650	Transferred Out	1
893205	201730	Transferred Out	1
893205	201740	Transferred Out	1
893205	201750	Transferred Out	1
893205	201830	Transferred Out	1
893205	201840	Transferred Out	1
893205	201850	Transferred Out	1
893205	201930	Transferred Out	1
893205	201940	Transferred Out	1
893205	201950	Transferred Out	1
893205	202030	Freshman	1
893205	202040	Freshman	1
893205	202050	Freshman	1
893205	202130	Freshman	1
893205	202140	Sabbatical	1
893329	start	Starting Cohort	1
893329	201150	Junior	1
893329	201230	Junior	1
893329	201240	Senior	1
893329	201250	Senior	1
893329	201330	Senior	1
893329	201340	Senior	1
893329	201350	Graduated	1
893329	201430	Graduated	1
893329	201440	Graduated	1
893329	201450	Graduated	1
893329	201530	Graduated	1
893329	201540	Graduated	1
893329	201550	Graduated	1
893329	201630	Graduated	1
893329	201640	Graduated	1
893329	201650	Graduated	1
893329	201730	Graduated	1
893329	201740	Graduated	1
893329	201750	Graduated	1
893329	201830	Graduated	1
893329	201840	Graduated	1
893329	201850	Graduated	1
893329	201930	Graduated	1
893329	201940	Graduated	1
893329	201950	Graduated	1
893329	202030	Graduated	1
893329	202040	Graduated	1
893329	202050	Graduated	1
893329	202130	Graduated	1
893329	202140	Graduated	1
893357	start	Starting Cohort	1
893357	201150	Freshman	1
893357	201230	Freshman	1
893357	201240	Freshman	1
893357	201250	Sophomore	1
893357	201330	Sophomore	1
893357	201340	Sophomore	1
893357	201350	Sophomore	1
893357	201430	Sabbatical	1
893357	201440	Sabbatical	1
893357	201450	Sabbatical	1
893357	201530	Sabbatical	1
893357	201540	Sabbatical	1
893357	201550	Sabbatical	1
893357	201630	Sabbatical	1
893357	201640	Transferred Out	1
893357	201650	Transferred Out	1
893357	201730	Transferred Out	1
893357	201740	Transferred Out	1
893357	201750	Transferred Out	1
893357	201830	Transferred Out	1
893357	201840	Transferred Out	1
893357	201850	Transferred Out	1
893357	201930	Transferred Out	1
893357	201940	Transferred Out	1
893357	201950	Transferred Out	1
893357	202030	Transferred Out	1
893357	202040	Transferred Out	1
893357	202050	Transferred Out	1
893357	202130	Transferred Out	1
893357	202140	Transferred Out	1
893387	start	Starting Cohort	1
893387	201150	Freshman	1
893387	201230	Sabbatical	1
893387	201240	Sabbatical	1
893387	201250	Freshman	1
893387	201330	Sophomore	1
893387	201340	Sophomore	1
893387	201350	Junior	1
893387	201430	Junior	1
893387	201440	Senior	1
893387	201450	Graduated	1
893387	201530	Graduated	1
893387	201540	Graduated	1
893387	201550	Graduated	1
893387	201630	Graduated	1
893387	201640	Graduated	1
893387	201650	Graduated	1
893387	201730	Graduated	1
893387	201740	Graduated	1
893387	201750	Graduated	1
893387	201830	Graduated	1
893387	201840	Graduated	1
893387	201850	Graduated	1
893387	201930	Graduated	1
893387	201940	Graduated	1
893387	201950	Graduated	1
893387	202030	Graduated	1
893387	202040	Graduated	1
893387	202050	Graduated	1
893387	202130	Graduated	1
893387	202140	Graduated	1
893542	start	Starting Cohort	1
893542	201150	Freshman	1
893542	201230	Sabbatical	1
893542	201240	Sabbatical	1
893542	201250	Sabbatical	1
893542	201330	Sabbatical	1
893542	201340	Sabbatical	1
893542	201350	Sabbatical	1
893542	201430	Transferred Out	1
893542	201440	Transferred Out	1
893542	201450	Transferred Out	1
893542	201530	Transferred Out	1
893542	201540	Transferred Out	1
893542	201550	Transferred Out	1
893542	201630	Transferred Out	1
893542	201640	Transferred Out	1
893542	201650	Transferred Out	1
893542	201730	Transferred Out	1
893542	201740	Transferred Out	1
893542	201750	Transferred Out	1
893542	201830	Transferred Out	1
893542	201840	Transferred Out	1
893542	201850	Transferred Out	1
893542	201930	Transferred Out	1
893542	201940	Transferred Out	1
893542	201950	Transferred Out	1
893542	202030	Transferred Out	1
893542	202040	Transferred Out	1
893542	202050	Transferred Out	1
893542	202130	Transferred Out	1
893542	202140	Transferred Out	1
893680	start	Starting Cohort	1
893680	201150	Dropped Out	1
893680	201230	Dropped Out	1
893680	201240	Dropped Out	1
893680	201250	Dropped Out	1
893680	201330	Dropped Out	1
893680	201340	Dropped Out	1
893680	201350	Dropped Out	1
893680	201430	Dropped Out	1
893680	201440	Dropped Out	1
893680	201450	Dropped Out	1
893680	201530	Dropped Out	1
893680	201540	Dropped Out	1
893680	201550	Dropped Out	1
893680	201630	Dropped Out	1
893680	201640	Dropped Out	1
893680	201650	Dropped Out	1
893680	201730	Dropped Out	1
893680	201740	Dropped Out	1
893680	201750	Dropped Out	1
893680	201830	Dropped Out	1
893680	201840	Dropped Out	1
893680	201850	Dropped Out	1
893680	201930	Dropped Out	1
893680	201940	Dropped Out	1
893680	201950	Dropped Out	1
893680	202030	Dropped Out	1
893680	202040	Dropped Out	1
893680	202050	Dropped Out	1
893680	202130	Dropped Out	1
893680	202140	Dropped Out	1
893698	start	Starting Cohort	1
893698	201150	Junior	1
893698	201230	Junior	1
893698	201240	Junior	1
893698	201250	Junior	1
893698	201330	Junior	1
893698	201340	Junior	1
893698	201350	Senior	1
893698	201430	Senior	1
893698	201440	Senior	1
893698	201450	Senior	1
893698	201530	Senior	1
893698	201540	Senior	1
893698	201550	Senior	1
893698	201630	Graduated	1
893698	201640	Graduated	1
893698	201650	Graduated	1
893698	201730	Graduated	1
893698	201740	Graduated	1
893698	201750	Graduated	1
893698	201830	Graduated	1
893698	201840	Graduated	1
893698	201850	Graduated	1
893698	201930	Graduated	1
893698	201940	Graduated	1
893698	201950	Graduated	1
893698	202030	Graduated	1
893698	202040	Graduated	1
893698	202050	Graduated	1
893698	202130	Graduated	1
893698	202140	Graduated	1
893701	start	Starting Cohort	1
893701	201150	Freshman	1
893701	201230	Junior	1
893701	201240	Junior	1
893701	201250	Junior	1
893701	201330	Senior	1
893701	201340	Senior	1
893701	201350	Senior	1
893701	201430	Senior	1
893701	201440	Senior	1
893701	201450	Graduated	1
