pid,START,Fall 2011,Spring 2012,Summer 2012,Fall 2012,Spring 2013,Summer 2013,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021
895242,START,FR,SO,SO,SO,JU,JU,JU,TO,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895275,START,FR,FR,FR,SO,SO,SO,SO,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895278,START,FR,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895280,START,FR,FR,FR,FR,SO,SO,SO,SA,SA,SA,SO,SO,JU,JU,SA,SA,SA,SA,SA,JU,SA,SA,SA,SA,SA,JU,JU,SR,SR,GR
895286,START,FR,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895289,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895292,START,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895294,START,FR,SA,SA,SA,FR,FR,SO,SO,SO,JU,SA,SA,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895296,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895308,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895328,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895345,START,FR,SA,SA,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895347,START,FR,FR,SA,SA,SA,SA,SA,SA,SA,SA,FR,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895363,START,FR,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895384,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895395,START,FR,FR,FR,TO,TO,TO,SO,SO,SO,SO,SO,SO,JU,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895396,START,FR,FR,FR,FR,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,FR,TO
895403,START,FR,FR,FR,SO,SO,SO,JU,SA,SA,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895404,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,JU,JU,SR,SR,SR,SR,SR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895405,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,SO,SO,SO,JU,JU,JU,JU,SA,SA,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR
895407,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,SR,SR,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895414,START,FR,SO,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895420,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,SR,SR,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895421,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895426,START,FR,FR,FR,SO,SO,SO,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895433,START,FR,FR,FR,FR,TO,TO,TO,TO,TO,TO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895438,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895447,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895449,START,FR,FR,FR,FR,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895486,START,FR,FR,FR,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895508,START,FR,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895539,START,FR,FR,FR,FR,FR,SA,SA,SO,SA,SA,SO,SO,SO,SA,SA,SA,SA,SA,SA,SO,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895540,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SA,SA,JU,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,DO,DO,DO
895548,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895569,START,FR,FR,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895571,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895576,START,FR,FR,FR,FR,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,SO,SA,SA,SA,SA,SA,SA,SA,SA,SA,SO,JU
895577,START,FR,FR,FR,FR,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895609,START,FR,FR,FR,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,FR,SO,SO,SO,SA,SO,JU,GR,GR,GR,GR,GR,GR,GR,GR
895611,START,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895621,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895636,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,TO,SR,SR,SR,SR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895692,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895697,START,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,FR,FR,FR,FR,SA
895703,START,FR,FR,FR,SO,SO,SO,JU,JU,SA,SA,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895704,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,SO,SA,SA,JU,JU,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895707,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,JU,JU,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895711,START,FR,FR,FR,SO,JU,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895736,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895737,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895756,START,FR,SA,SA,SA,SA,SA,SA,SA,SA,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895762,START,FR,FR,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,TO,TO,TO
895767,START,FR,SA,SA,SA,FR,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO
895768,START,FR,FR,SA,SA,SA,SA,SA,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895770,START,FR,FR,FR,FR,SA,SA,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895772,START,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895773,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895786,START,FR,FR,FR,SO,TO,TO,TO,TO,TO,TO,TO,TO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895790,START,FR,SO,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895802,START,FR,FR,FR,SO,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895810,START,FR,SO,SO,SO,SA,SA,SO,JU,TO,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895811,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895812,START,FR,FR,FR,FR,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895815,START,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895821,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895836,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895872,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895903,START,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895911,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895924,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895926,START,FR,SO,SO,SO,SO,SO,JU,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895928,START,FR,FR,SA,SA,SA,SA,FR,SO,SO,SO,SO,SO,JU,JU,JU,JU,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895930,START,FR,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895932,START,FR,FR,FR,FR,SA,FR,FR,SA,SA,SA,FR,SA,SA,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
895936,START,FR,FR,SA,SA,SA,SA,SA,SO,SO,SO,SO,SO,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895938,START,FR,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895945,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895957,START,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
895975,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
895990,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896026,START,FR,FR,FR,FR,SO,SO,SO,SA,SA,SO,JU,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896027,START,FR,FR,FR,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896029,START,FR,FR,FR,SO,SO,SO,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896030,START,FR,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896056,START,FR,FR,FR,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896057,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896061,START,FR,FR,FR,FR,FR,FR,FR,SA,SA,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896065,START,FR,FR,FR,FR,FR,FR,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896077,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896101,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896102,START,FR,FR,FR,SO,SO,SO,SO,SO,SO,TO,SO,SA,SA,SO,SO,SO,JU,JU,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896107,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,JU,SR,SR,SR,SR,SR,SR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896115,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896156,START,FR,FR,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896160,START,FR,FR,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SA,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896162,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896166,START,FR,FR,FR,SO,SO,SA,SA,JU,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896175,START,FR,FR,SA,SA,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896182,START,FR,FR,FR,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896203,START,FR,FR,FR,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896215,START,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896226,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896229,START,FR,FR,FR,SO,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896232,START,FR,FR,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896236,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896264,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,SO,SO,SO,JU,JU,JU,JU,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896272,START,FR,FR,FR,FR,SO,SA,SA,SO,TO,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896277,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896278,START,FR,SO,SO,SO,SO,SO,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896281,START,FR,FR,FR,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896282,START,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896287,START,FR,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896288,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SA,SA,TO,JU,JU,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896290,START,FR,FR,SO,SO,SO,SO,JU,JU,SR,SR,SR,SR,SR,SA,SA,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896291,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896297,START,FR,FR,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,FR,SO,SO,JU,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896334,START,FR,SA,SA,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896345,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896347,START,FR,SO,SO,SO,SO,SO,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896351,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896361,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SR,SR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896368,START,FR,FR,FR,FR,SO,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896369,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896389,START,FR,FR,FR,SO,SO,SO,SO,SO,SO,JU,JU,JU,SR,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896403,START,FR,SA,SA,SA,FR,FR,SO,SA,SA,SO,SA,SA,SA,SA,SA,SA,SA,SA,SO,JU,JU,GR,GR,GR,GR,GR,GR,GR,GR,GR
896426,START,FR,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896436,START,FR,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896444,START,FR,FR,FR,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896447,START,FR,FR,FR,FR,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896466,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896468,START,FR,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,JU,JU,SR,TO,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896487,START,FR,FR,FR,SO,SO,SO,SO,SO,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896493,START,FR,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896521,START,FR,FR,FR,FR,SA,SA,SA,SA,SA,SA,SA,SA,FR,SO,SO,JU,JU,JU,JU,JU,SR,SR,SR,SR,SR,SR,SR,SR,SR,SA
896533,START,FR,SO,SO,SO,JU,JU,JU,JU,JU,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896534,START,FR,FR,FR,SO,SO,SO,JU,JU,JU,JU,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896536,START,FR,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896544,START,FR,FR,FR,FR,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896556,START,FR,FR,SA,SA,FR,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896564,START,FR,FR,FR,FR,FR,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,FR,FR,FR,SO,SO,SO,SO,SO,SO,JU,SR,SA
896566,START,FR,FR,FR,SO,SO,SO,SO,JU,JU,JU,JU,JU,JU,JU,JU,SR,SR,SR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR,GR
896570,START,FR,FR,FR,SO,SO,SO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO,DO
896575,START,FR,FR,FR,FR,SO,SO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896615,START,FR,FR,SA,SA,SA,SA,SA,SA,SA,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
896628,START,FR,SO,SO,SO,SO,SO,SO,JU,JU,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO,TO
